timestamp,elapsed_s,phase,round,current_score,best_score,event
1780565817.1837914,11.277382612228394,construction,0,5222608,5222608,initial
1780565817.184689,0.0008776187896728516,initial_ls,0,5222608,5222608,skipped
1780565818.1415946,0.9577829837799072,ils,1,5223764,5223764,new_best
1780565819.1411505,1.957338809967041,ils,2,5225508,5225508,new_best
1780565820.1397092,2.955897569656372,ils,3,5225696,5225696,new_best
1780565821.134243,3.9504313468933105,ils,4,5227031,5227031,new_best
1780565822.0905108,4.9066996574401855,ils,5,5227223,5227223,new_best
1780565822.0943553,4.910543918609619,ils,5,5227223,5227223,status
1780565823.0974624,5.913651466369629,ils,6,5227872,5227872,new_best
1780565824.107564,6.923752546310425,ils,7,5229086,5229086,new_best
1780565825.107883,7.924071311950684,ils,8,5229664,5229664,new_best
1780565826.1050868,8.92127513885498,ils,9,5229823,5229823,new_best
1780565827.0809977,9.897186040878296,ils,10,5229965,5229965,new_best
1780565827.0859673,9.902155876159668,ils,10,5229965,5229965,status
1780565828.055619,10.871807336807251,ils,11,5230069,5230069,new_best
1780565829.0167353,11.832923650741577,ils,12,5230211,5230211,new_best
1780565830.015588,12.83177638053894,ils,13,5230952,5230952,new_best
1780565831.022753,13.838941097259521,ils,14,5231060,5231060,new_best
1780565831.9826732,14.798861503601074,ils,15,5231306,5231306,new_best
1780565831.9869769,14.803165197372437,ils,15,5231306,5231306,status
1780565832.9465134,15.762701988220215,ils,16,5232000,5232000,new_best
1780565833.9544916,16.77068018913269,ils,17,5232121,5232121,new_best
1780565834.913338,17.72952628135681,ils,18,5232260,5232260,new_best
1780565835.9198902,18.73607897758484,ils,19,5232286,5232286,new_best
1780565836.8893683,19.705556631088257,ils,20,5232307,5232307,new_best
1780565836.8935318,19.709720373153687,ils,20,5232307,5232307,status
1780565837.8454504,20.661638975143433,ils,21,5232411,5232411,new_best
1780565838.8068411,21.623029708862305,ils,22,5232977,5232977,new_best
1780565839.7726505,22.588839054107666,ils,23,5234315,5234315,new_best
1780565840.787784,23.603972911834717,ils,24,5234478,5234478,new_best
1780565841.7430441,24.559232473373413,ils,25,5234723,5234723,new_best
1780565841.7473156,24.563504457473755,ils,25,5234723,5234723,status
1780565842.7564662,25.572654724121094,ils,26,5234919,5234919,new_best
1780565843.7736492,26.589837789535522,ils,27,5235276,5235276,new_best
1780565844.7715192,27.58770728111267,ils,28,5235420,5235420,new_best
1780565845.7360666,28.552255153656006,ils,29,5235719,5235719,new_best
1780565846.7046003,29.52078890800476,ils,30,5235936,5235936,new_best
1780565846.7088835,29.52507209777832,ils,30,5235936,5235936,status
1780565847.7172084,30.53339672088623,ils,31,5235966,5235966,new_best
1780565848.6725774,31.488765716552734,ils,32,5236041,5236041,new_best
1780565849.6317291,32.44791769981384,ils,33,5236118,5236118,new_best
1780565850.6356943,33.45188307762146,ils,34,5236346,5236346,new_best
1780565851.5993638,34.41555213928223,ils,35,5236394,5236394,new_best
1780565851.603152,34.41934061050415,ils,35,5236394,5236394,status
1780565852.595917,35.41210579872131,ils,36,5236508,5236508,new_best
1780565853.5966644,36.41285300254822,ils,37,5236558,5236558,new_best
1780565856.5294464,39.34563493728638,ils,40,5236596,5236596,new_best
1780565856.5357258,39.351914405822754,ils,40,5236596,5236596,status
1780565857.4875505,40.303738832473755,ils,41,5236746,5236746,new_best
1780565858.4482086,41.264397382736206,ils,42,5236781,5236781,new_best
1780565859.4699352,42.28612399101257,ils,43,5237011,5237011,new_best
1780565860.486173,43.302361488342285,ils,44,5237035,5237035,new_best
1780565861.4839137,44.3001024723053,ils,45,5237163,5237163,new_best
1780565861.4891596,44.30534863471985,ils,45,5237163,5237163,status
1780565862.499195,45.315383434295654,ils,46,5237178,5237178,new_best
1780565863.5017872,46.31797528266907,ils,47,5237251,5237251,new_best
1780565864.5060956,47.32228398323059,ils,48,5237375,5237375,new_best
1780565865.4762418,48.29243040084839,ils,49,5237416,5237416,new_best
1780565866.4839065,49.300095081329346,ils,50,5237454,5237454,new_best
1780565866.4889464,49.30513525009155,ils,50,5237454,5237454,status
1780565867.4415147,50.25770330429077,ils,51,5237557,5237557,new_best
1780565868.4091773,51.22536587715149,ils,52,5237645,5237645,new_best
1780565869.4298937,52.246082067489624,ils,53,5237744,5237744,new_best
1780565870.4466946,53.26288294792175,ils,54,5238086,5238086,new_best
1780565871.4096258,54.22581386566162,ils,55,5238092,5238092,new_best
1780565871.4141407,54.230329275131226,ils,55,5238092,5238092,status
1780565873.330568,56.14675688743591,ils,57,5238177,5238177,new_best
1780565874.342783,57.15897178649902,ils,58,5238328,5238328,new_best
1780565875.3502715,58.166459798812866,ils,59,5238447,5238447,new_best
1780565876.3087027,59.12489104270935,ils,60,5238462,5238462,new_best
1780565876.3129365,59.129125118255615,ils,60,5238462,5238462,status
1780565878.2207282,61.036916971206665,ils,62,5238504,5238504,new_best
1780565881.186982,64.00317025184631,ils,65,5238556,5238556,new_best
1780565881.1920276,64.008216381073,ils,65,5238556,5238556,status
1780565882.1528568,64.96904516220093,ils,66,5238610,5238610,new_best
1780565883.152812,65.96900033950806,ils,67,5238616,5238616,new_best
1780565884.163042,66.97923040390015,ils,68,5238640,5238640,new_best
1780565886.1290345,68.94522285461426,ils,70,5238589,5238640,status
1780565887.1343396,69.95052814483643,ils,71,5238652,5238652,new_best
1780565888.1053894,70.92157769203186,ils,72,5238689,5238689,new_best
1780565889.1094403,71.92562866210938,ils,73,5238690,5238690,new_best
1780565890.0708377,72.88702607154846,ils,74,5238753,5238753,new_best
1780565891.029961,73.84614968299866,ils,75,5238796,5238796,new_best
1780565891.0340436,73.85023236274719,ils,75,5238796,5238796,status
1780565892.037588,74.85377669334412,ils,76,5238821,5238821,new_best
1780565895.9698658,78.78605461120605,ils,80,5238761,5238821,status
1780565900.8633482,83.67953634262085,ils,85,5238876,5238876,new_best
1780565900.8687088,83.68489742279053,ils,85,5238876,5238876,status
1780565901.8367057,84.65289402008057,ils,86,5238904,5238904,new_best
1780565902.7983828,85.6145715713501,ils,87,5238937,5238937,new_best
1780565903.8014882,86.61767649650574,ils,88,5238959,5238959,new_best
1780565904.7545314,87.57071995735168,ils,89,5239114,5239114,new_best
1780565905.7540388,88.57022714614868,ils,90,5239128,5239128,new_best
1780565905.758339,88.57452726364136,ils,90,5239128,5239128,status
1780565906.7173855,89.53357458114624,ils,91,5239136,5239136,new_best
1780565910.6457927,93.4619812965393,ils,95,5239117,5239136,status
1780565915.552694,98.36888241767883,ils,100,5239117,5239136,status
1780565916.5550647,99.37125325202942,ils,101,5239147,5239147,new_best
1780565917.5478866,100.36407494544983,ils,102,5239173,5239173,new_best
1780565918.5168202,101.33300876617432,ils,103,5239230,5239230,new_best
1780565919.5233486,102.3395369052887,ils,104,5239266,5239266,new_best
1780565920.534475,103.35066366195679,ils,105,5239297,5239297,new_best
1780565920.5389488,103.35513734817505,ils,105,5239297,5239297,status
1780565922.4945006,105.31068921089172,ils,107,5239313,5239313,new_best
1780565923.4970143,106.31320261955261,ils,108,5239316,5239316,new_best
1780565924.4571478,107.27333664894104,ils,109,5239319,5239319,new_best
1780565925.4212048,108.23739314079285,ils,110,5239304,5239319,status
1780565926.4303007,109.24648952484131,ils,111,5239374,5239374,new_best
1780565927.446411,110.2625994682312,ils,112,5239443,5239443,new_best
1780565930.4281116,113.24430012702942,ils,115,5239376,5239443,status
1780565935.332718,118.14890646934509,ils,120,5239413,5239443,status
1780565938.1982937,121.01448249816895,ils,123,5239470,5239470,new_best
1780565939.171331,121.98751950263977,ils,124,5239478,5239478,new_best
1780565940.1793997,122.9955883026123,ils,125,5239496,5239496,new_best
1780565940.184754,123.00094294548035,ils,125,5239496,5239496,status
1780565943.106519,125.92270755767822,ils,128,5239596,5239596,new_best
1780565944.1202557,126.93644404411316,ils,129,5239606,5239606,new_best
1780565945.0885494,127.90473771095276,ils,130,5239607,5239607,new_best
1780565945.0929472,127.90913581848145,ils,130,5239607,5239607,status
1780565946.057556,128.87374424934387,ils,131,5239658,5239658,new_best
1780565950.0166044,132.83279275894165,ils,135,5239603,5239658,status
1780565953.8934472,136.70963621139526,ils,139,5239693,5239693,new_best
1780565954.8691342,137.68532276153564,ils,140,5239676,5239693,status
1780565955.871845,138.6880338191986,ils,141,5239703,5239703,new_best
1780565959.717939,142.5341272354126,ils,145,5239651,5239703,status
1780565964.5585368,147.3747251033783,ils,150,5239669,5239703,status
1780565966.4665344,149.2827229499817,ils,152,5239708,5239708,new_best
1780565969.447993,152.26418137550354,ils,155,5239599,5239708,status
1780565974.281622,157.09781074523926,ils,160,5239690,5239708,status
