timestamp,elapsed_s,phase,round,current_score,best_score,event
1780566983.5173066,13.734915494918823,construction,0,5039450,5039450,initial
1780566983.5362084,0.01888251304626465,initial_ls,0,5039450,5039450,skipped
1780566990.2758863,6.758560419082642,ils,3,5066685,5066685,new_best
1780566991.0078595,7.490534067153931,ils,4,5066815,5066815,new_best
1780566991.8078866,8.290560960769653,ils,5,5068245,5068245,new_best
1780566991.8464606,8.329135179519653,ils,5,5068245,5068245,status
1780566996.9459276,13.428602695465088,ils,6,5071885,5071885,new_best
1780567002.496056,18.97873020172119,ils,7,5076240,5076240,new_best
1780567003.302897,19.785571336746216,ils,8,5077020,5077020,new_best
1780567008.8229952,25.305670261383057,ils,9,5078190,5078190,new_best
1780567009.9809442,26.463618278503418,ils,10,5079880,5079880,new_best
1780567010.0235798,26.506254196166992,ils,10,5079880,5079880,status
1780567016.951401,33.43407583236694,ils,12,5081245,5081245,new_best
1780567018.0281277,34.510802030563354,ils,13,5081440,5081440,new_best
1780567028.9113317,45.39400577545166,ils,15,5081895,5081895,new_best
1780567028.9529772,45.435651540756226,ils,15,5081895,5081895,status
1780567034.2230039,50.7056782245636,ils,16,5082935,5082935,new_best
1780567035.2757785,51.75845289230347,ils,17,5084495,5084495,new_best
1780567052.065296,68.54797029495239,ils,20,5084690,5084690,new_best
1780567052.1231575,68.60583162307739,ils,20,5084690,5084690,status
1780567052.8660297,69.34870409965515,ils,21,5085405,5085405,new_best
1780567053.973594,70.45626831054688,ils,22,5086380,5086380,new_best
1780567054.8986163,71.3812906742096,ils,23,5086705,5086705,new_best
1780567066.858823,83.34149765968323,ils,25,5086705,5086705,status
1780567085.210061,101.69273519515991,ils,29,5086770,5086770,new_best
1780567086.007597,102.49027156829834,ils,30,5087485,5087485,new_best
1780567086.3696423,102.85231637954712,ils,30,5087485,5087485,status
1780567093.138571,109.62124562263489,ils,32,5088070,5088070,new_best
1780567110.651727,127.13440108299255,ils,35,5088070,5088070,status
1780567135.0684032,151.55107736587524,ils,40,5088200,5088200,new_best
1780567135.4269853,151.90965962409973,ils,40,5088200,5088200,status
1780567141.3934057,157.87607979774475,ils,41,5088980,5088980,new_best
1780567147.962063,164.4447374343872,ils,43,5089175,5089175,new_best
1780567154.5979548,171.08062982559204,ils,45,5089175,5089175,status
1780567184.2572489,200.7399230003357,ils,50,5089175,5089175,status
1780567185.1722927,201.65496683120728,ils,51,5089240,5089240,new_best
1780567208.925722,225.4083960056305,ils,55,5089240,5089240,status
1780567214.7476838,231.23035836219788,ils,56,5089370,5089370,new_best
1780567220.587273,237.06994724273682,ils,57,5089630,5089630,new_best
1780567221.6729047,238.1555790901184,ils,58,5090215,5090215,new_best
1780567228.1202035,244.60287761688232,ils,60,5090215,5090215,status
1780567228.9508562,245.43353056907654,ils,61,5090410,5090410,new_best
1780567253.0326715,269.5153458118439,ils,65,5090410,5090410,status
1780567253.9497669,270.43244075775146,ils,66,5090475,5090475,new_best
1780567260.205624,276.68829822540283,ils,67,5090540,5090540,new_best
1780567273.2540498,289.73672437667847,ils,70,5090605,5090605,new_best
1780567273.3183045,289.80097913742065,ils,70,5090605,5090605,status
1780567303.3633983,319.846072435379,ils,75,5090605,5090605,status
1780567309.622521,326.10519576072693,ils,76,5090800,5090800,new_best
1780567310.7344573,327.21713161468506,ils,77,5091580,5091580,new_best
1780567327.822451,344.30512595176697,ils,80,5091580,5091580,status
1780567335.0266812,351.50935554504395,ils,82,5091840,5091840,new_best
1780567341.5839117,358.06658601760864,ils,85,5091840,5091840,status
1780567353.601983,370.0846574306488,ils,88,5091970,5091970,new_best
1780567364.6103952,381.09306931495667,ils,90,5091970,5091970,status
1780567365.2425177,381.7251925468445,ils,91,5092035,5092035,new_best
1780567387.2271564,403.7098307609558,ils,95,5092035,5092035,status
1780567415.7055128,432.18818712234497,ils,100,5092035,5092035,status
1780567421.1086454,437.5913188457489,restart,1,5039450,5092035,restart
1780567439.2092566,455.69193148612976,ils,105,5043090,5092035,status
1780567455.4374278,471.9201021194458,ils,108,5092100,5092100,new_best
1780567461.1569676,477.6396417617798,ils,109,5092620,5092620,new_best
1780567466.6909587,483.1736330986023,ils,110,5092620,5092620,status
1780567493.5077887,509.99046301841736,ils,115,5092620,5092620,status
1780567504.330953,520.8136277198792,ils,117,5092685,5092685,new_best
1780567516.3022153,532.7848901748657,ils,120,5092685,5092685,status
1780567544.7804344,561.2631084918976,ils,125,5092685,5092685,status
1780567556.477085,572.9597587585449,restart,2,5092620,5092685,restart
1780567579.506301,595.9889752864838,ils,130,5092750,5092750,new_best
1780567579.5640368,596.0467112064362,ils,130,5092750,5092750,status
1780567580.7801292,597.2628035545349,ils,132,5093205,5093205,new_best
1780567587.036524,603.5191943645477,final,133,5093205,5093205,done_round_132
