timestamp,elapsed_s,phase,round,current_score,best_score,event
1780563960.4092455,6.253912687301636,construction,0,12544648,12544648,initial
1780563960.4097295,0.0004661083221435547,initial_ls,0,12544648,12544648,skipped
1780563961.7934067,1.384143352508545,ils,1,12699230,12699230,new_best
1780563963.1718397,2.7625763416290283,ils,2,12864753,12864753,new_best
1780563967.210186,6.800922870635986,ils,5,12864753,12864753,status
1780563973.8649135,13.455650329589844,ils,10,12864753,12864753,status
1780563976.6081507,16.19888734817505,restart,1,12864753,12864753,restart
1780563982.1561816,21.746918201446533,ils,15,12864753,12864753,status
1780563988.8471298,28.43786644935608,ils,20,12864753,12864753,status
1780563996.7389712,36.329707860946655,restart,2,12864753,12864753,restart
1780564003.5881248,43.17886137962341,ils,25,12864753,12864753,status
1780564010.4798741,50.070610761642456,restart,3,12864753,12864753,restart
1780564011.8743925,51.465129137039185,ils,30,12864753,12864753,status
1780564018.616731,58.207467555999756,ils,35,12864753,12864753,status
1780564023.857446,63.448182344436646,restart,4,12864753,12864753,restart
1780564026.5623434,66.15307998657227,ils,40,12864753,12864753,status
1780564033.372639,72.96337556838989,ils,45,12864753,12864753,status
1780564037.3717284,76.9624650478363,restart,5,12864753,12864753,restart
1780564041.4134731,81.00420999526978,ils,50,12864753,12864753,status
1780564048.2282898,87.8190267086029,ils,55,12864753,12864753,status
1780564057.1637914,96.7545280456543,restart,6,12544648,12864753,restart
1780564062.6372838,102.2280204296112,ils,60,12864753,12864753,status
1780564069.5066538,109.09739065170288,ils,65,12864753,12864753,status
1780564073.4185338,113.00927019119263,restart,7,12864753,12864753,restart
1780564077.5557122,117.14644885063171,ils,70,12864753,12864753,status
1780564084.3751967,123.9659333229065,ils,75,12864753,12864753,status
1780564093.1434915,132.73422813415527,restart,8,12544648,12864753,restart
1780564098.5052736,138.09601020812988,ils,80,12864753,12864753,status
1780564105.3641913,144.95492839813232,ils,85,12864753,12864753,status
1780564107.8046613,147.39539766311646,restart,9,12864753,12864753,restart
1780564113.3091238,152.8998601436615,ils,90,12864753,12864753,status
1780564120.0521781,159.6429147720337,ils,95,12864753,12864753,status
1780564121.169732,160.76046872138977,restart,10,12864753,12864753,restart
1780564128.0398684,167.63060522079468,ils,100,12864753,12864753,status
1780564134.7280023,174.31873893737793,restart,11,12864753,12864753,restart
1780564136.0638518,175.65458869934082,ils,105,12864753,12864753,status
1780564142.7456644,182.33640122413635,ils,110,12864753,12864753,status
1780564147.9598997,187.5506362915039,restart,12,12864753,12864753,restart
1780564150.609243,190.1999795436859,ils,115,12864753,12864753,status
1780564157.4635625,197.05429935455322,ils,120,12864753,12864753,status
1780564167.3087795,206.89951610565186,restart,13,12544648,12864753,restart
1780564171.389588,210.9803249835968,ils,125,12544648,12864753,status
1780564172.8110743,212.4018108844757,restart,14,12864753,12864753,restart
1780564179.6680775,219.2588140964508,ils,130,12864753,12864753,status
1780564186.2758677,225.86660432815552,restart,15,12864753,12864753,restart
1780564187.600647,227.19138360023499,ils,135,12864753,12864753,status
1780564194.3958414,233.9865779876709,ils,140,12864753,12864753,status
1780564206.1729975,245.76373410224915,restart,16,12544648,12864753,restart
1780564208.88932,248.48005652427673,ils,145,12864753,12864753,status
1780564215.6736684,255.26440525054932,ils,150,12864753,12864753,status
1780564228.5924888,268.1832253932953,restart,17,12544648,12864753,restart
1780564229.9194558,269.51019263267517,ils,155,12544648,12864753,status
1780564236.611692,276.20242857933044,ils,160,12864753,12864753,status
1780564243.4004452,282.9911825656891,ils,165,12864753,12864753,status
1780564244.5016305,284.09236693382263,restart,18,12864753,12864753,restart
1780564251.2848246,290.8755609989166,ils,170,12864753,12864753,status
1780564257.8664613,297.4571979045868,restart,19,12864753,12864753,restart
1780564259.2509172,298.84165382385254,ils,175,12864753,12864753,status
1780564265.9432893,305.5340259075165,ils,180,12864753,12864753,status
1780564271.584483,311.17521929740906,restart,20,12544648,12864753,restart
1780564274.3487215,313.9394588470459,ils,185,12864753,12864753,status
1780564281.0848513,320.67558789253235,ils,190,12864753,12864753,status
1780564293.0431283,332.63386487960815,restart,21,12864753,12864753,restart
1780564295.824217,335.4149544239044,ils,195,12864753,12864753,status
1780564302.6346908,342.22542786598206,ils,200,12864753,12864753,status
1780564312.6163979,352.2071342468262,restart,22,12544648,12864753,restart
1780564316.7123475,356.30308389663696,ils,205,12864753,12864753,status
1780564323.5627959,363.153532743454,ils,210,12864753,12864753,status
1780564328.808098,368.3988347053528,restart,23,12864753,12864753,restart
1780564331.4663706,371.0571074485779,ils,215,12864753,12864753,status
1780564338.2720473,377.8627841472626,ils,220,12864753,12864753,status
1780564342.2289858,381.8197224140167,restart,24,12864753,12864753,restart
1780564346.270371,385.8611078262329,ils,225,12864753,12864753,status
1780564353.0170398,392.6077764034271,ils,230,12864753,12864753,status
1780564361.8238628,401.41459941864014,restart,25,12544648,12864753,restart
1780564367.260257,406.85099363327026,ils,235,12864753,12864753,status
1780564374.0579848,413.6487214565277,ils,240,12864753,12864753,status
1780564380.6759398,420.26667642593384,restart,26,12864753,12864753,restart
1780564382.0673718,421.6581087112427,ils,245,12864753,12864753,status
1780564388.8693886,428.460125207901,ils,250,12864753,12864753,status
1780564394.0551808,433.6459174156189,restart,27,12864753,12864753,restart
1780564396.8191588,436.40989542007446,ils,255,12864753,12864753,status
1780564403.6748698,443.26560640335083,ils,260,12864753,12864753,status
1780564407.7947803,447.38551688194275,restart,28,12864753,12864753,restart
1780564411.8970673,451.4878041744232,ils,265,12864753,12864753,status
1780564418.7009559,458.29169249534607,ils,270,12864753,12864753,status
1780564421.26528,460.8560166358948,restart,29,12864753,12864753,restart
1780564426.6294959,466.22023248672485,ils,275,12864753,12864753,status
1780564433.475407,473.06614351272583,ils,280,12864753,12864753,status
1780564441.0396984,480.6304349899292,restart,30,12544648,12864753,restart
1780564447.8544872,487.44522428512573,ils,285,12864753,12864753,status
1780564454.6703024,494.2610397338867,ils,290,12864753,12864753,status
1780564456.021789,495.6125259399414,restart,31,12864753,12864753,restart
1780564462.8922508,502.4829876422882,ils,295,12864753,12864753,status
1780564469.3971958,508.9879324436188,restart,32,12864753,12864753,restart
