status,algorithm,run_label,variant,component,omitted_operator,instance,dataset,seed,param_set,total_budget_s,time_limit_s,init_max_time_s,initial_score,final_score,upper_bound,gap_to_bound_pct,improvement_pct,elapsed_s,output_path,log_csv,operator_stats_csv,git_commit,git_dirty,python_version,platform,error
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_5.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,612.125831,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_034/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_5.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.488991,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_045/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_5.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.403784,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_045/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_5.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.859489,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_056/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_5.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,612.164578,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_045/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_5.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.476268,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_056/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_5.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.833610,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_056/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_5.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.908974,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_067/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_5.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,612.213354,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_067/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_5.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.471589,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_067/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_5.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.190038,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_078/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_5.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.465195,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_078/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_5.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,612.203971,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_078/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_5.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.204403,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_089/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_5.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.876396,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_089/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_insert_operators,full,operator_group_ablation,group:insert,input/synthetic/synthetic_5.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.133162,output/operator_group_ablation/ILS_iRace/drop_insert_operators/seed_100/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_strategic_operators,full,operator_group_ablation,group:strategic,input/synthetic/synthetic_5.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,612.042905,output/operator_group_ablation/ILS_iRace/drop_strategic_operators/seed_089/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,drop_order_operators,full,operator_group_ablation,group:order,input/synthetic/synthetic_5.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.798512,output/operator_group_ablation/ILS_iRace/drop_order_operators/seed_100/input/synthetic/synthetic_5.txt,,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
