timestamp,elapsed_s,phase,round,current_score,best_score,event
1780566396.673371,13.349849224090576,construction,0,5039450,5039450,initial
1780566396.697185,0.02379322052001953,initial_ls,0,5039450,5039450,skipped
1780566403.7530637,7.079671859741211,ils,2,5067920,5067920,new_best
1780566404.6760705,8.002678632736206,ils,3,5069220,5069220,new_best
1780566410.7446766,14.071285009384155,ils,4,5069545,5069545,new_best
1780566416.9126663,20.239274501800537,ils,5,5073185,5073185,new_best
1780566416.9529247,20.27953290939331,ils,5,5073185,5073185,status
1780566417.7217977,21.04840660095215,ils,6,5074485,5074485,new_best
1780566423.354813,26.681421518325806,ils,7,5075395,5075395,new_best
1780566429.1788497,32.50545811653137,ils,8,5076370,5076370,new_best
1780566430.0189493,33.34555792808533,ils,9,5077150,5077150,new_best
1780566436.085601,39.41220951080322,ils,10,5078255,5078255,new_best
1780566436.1238003,39.450408697128296,ils,10,5078255,5078255,status
1780566441.5770402,44.903648376464844,ils,11,5079490,5079490,new_best
1780566447.0541308,50.380738973617554,ils,12,5080205,5080205,new_best
1780566452.7732449,56.09985375404358,ils,13,5080855,5080855,new_best
1780566454.021353,57.34796118736267,ils,14,5082870,5082870,new_best
1780566459.634401,62.96100950241089,ils,15,5083585,5083585,new_best
1780566459.9160645,63.24267268180847,ils,15,5083585,5083585,status
1780566466.3342032,69.66081190109253,ils,17,5083650,5083650,new_best
1780566467.2481346,70.57474279403687,ils,18,5084040,5084040,new_best
1780566478.3682702,81.69487857818604,ils,20,5084040,5084040,status
1780566489.830129,93.1567370891571,ils,23,5084105,5084105,new_best
1780566495.2848694,98.61147785186768,ils,24,5084170,5084170,new_best
1780566496.2175322,99.5441403388977,ils,25,5085470,5085470,new_best
1780566496.5113096,99.83791756629944,ils,25,5085470,5085470,status
1780566502.2506034,105.57721209526062,ils,26,5085795,5085795,new_best
1780566513.954791,117.28139972686768,ils,29,5085925,5085925,new_best
1780566519.2701797,122.59678888320923,ils,30,5085925,5085925,status
1780566520.1475616,123.47416973114014,ils,31,5085990,5085990,new_best
1780566526.403571,129.7301790714264,ils,33,5086055,5086055,new_best
1780566532.0984397,135.42504811286926,ils,34,5086185,5086185,new_best
1780566537.5509415,140.8775496482849,ils,35,5086510,5086510,new_best
1780566537.8513687,141.17797708511353,ils,35,5086510,5086510,status
1780566538.771476,142.0980842113495,ils,36,5087940,5087940,new_best
1780566539.7742581,143.1008665561676,ils,37,5088005,5088005,new_best
1780566551.9301844,155.25679349899292,ils,40,5088070,5088070,new_best
1780566551.986239,155.31284713745117,ils,40,5088070,5088070,status
1780566573.890069,177.2166771888733,ils,44,5088200,5088200,new_best
