timestamp,elapsed_s,phase,round,current_score,best_score,event
1780561498.0959158,9.253582954406738,construction,0,12973556,12973556,initial
1780561498.102751,0.006815195083618164,initial_ls,0,12973556,12973556,skipped
1780561499.4905388,1.3946030139923096,ils,1,12990012,12990012,new_best
1780561500.8898692,2.793933868408203,ils,2,12995616,12995616,new_best
1780561502.282402,4.186466455459595,ils,3,12998939,12998939,new_best
1780561503.6776674,5.581731557846069,ils,4,13002524,13002524,new_best
1780561505.0671694,6.97123384475708,ils,5,13004290,13004290,new_best
1780561505.0712469,6.975310802459717,ils,5,13004290,13004290,status
1780561506.4212558,8.32532024383545,ils,6,13006084,13006084,new_best
1780561507.8027453,9.706809759140015,ils,7,13006678,13006678,new_best
1780561509.156269,11.060333251953125,ils,8,13007279,13007279,new_best
1780561510.522601,12.426665544509888,ils,9,13007527,13007527,new_best
1780561511.922614,13.826678276062012,ils,10,13007650,13007650,new_best
1780561511.9281168,13.832180976867676,ils,10,13007650,13007650,status
1780561513.2852428,15.189307451248169,ils,11,13007796,13007796,new_best
1780561514.6433902,16.547454595565796,ils,12,13007846,13007846,new_best
1780561516.0470035,17.95106792449951,ils,13,13008372,13008372,new_best
1780561517.4477003,19.3517644405365,ils,14,13008902,13008902,new_best
1780561518.8084493,20.71251392364502,ils,15,13009068,13009068,new_best
1780561518.8139563,20.71802067756653,ils,15,13009068,13009068,status
1780561520.1725574,22.076621532440186,ils,16,13009362,13009362,new_best
1780561521.5764742,23.480538606643677,ils,17,13009410,13009410,new_best
1780561525.654828,27.558892011642456,ils,20,13010922,13010922,new_best
1780561525.6611192,27.565183401107788,ils,20,13010922,13010922,status
1780561527.009894,28.913958072662354,ils,21,13010946,13010946,new_best
1780561528.4036667,30.30773091316223,ils,22,13011537,13011537,new_best
1780561529.7599292,31.66399335861206,ils,23,13011552,13011552,new_best
1780561531.1644127,33.068477153778076,ils,24,13011665,13011665,new_best
1780561532.5236106,34.427674770355225,ils,25,13011738,13011738,new_best
1780561532.5301025,34.43416690826416,ils,25,13011738,13011738,status
1780561533.887937,35.792001247406006,ils,26,13011743,13011743,new_best
1780561535.2588935,37.16295766830444,ils,27,13011871,13011871,new_best
1780561536.6178691,38.52193331718445,ils,28,13012204,13012204,new_best
1780561537.9811087,39.885172843933105,ils,29,13012301,13012301,new_best
1780561539.3470423,41.25110650062561,ils,30,13012237,13012301,status
1780561540.7032523,42.60731649398804,ils,31,13012416,13012416,new_best
1780561542.0680268,43.97209143638611,ils,32,13012631,13012631,new_best
1780561543.4351282,45.33919286727905,ils,33,13012688,13012688,new_best
1780561546.15544,48.05950474739075,ils,35,13012432,13012688,status
1780561550.264083,52.16814708709717,ils,38,13012869,13012869,new_best
1780561551.6287801,53.53284430503845,ils,39,13012893,13012893,new_best
1780561552.993605,54.897669315338135,ils,40,13012684,13012893,status
1780561554.3920257,56.2960901260376,ils,41,13012906,13012906,new_best
1780561555.750253,57.65431761741638,ils,42,13012944,13012944,new_best
1780561559.839618,61.743682622909546,ils,45,13012828,13012944,status
1780561561.2373638,63.141427993774414,ils,46,13012968,13012968,new_best
1780561562.6013339,64.50539827346802,ils,47,13012975,13012975,new_best
1780561563.9666007,65.87066507339478,ils,48,13012995,13012995,new_best
1780561565.3242579,67.22832226753235,ils,49,13013066,13013066,new_best
1780561566.6814327,68.5854971408844,ils,50,13013084,13013084,new_best
1780561566.6877804,68.5918447971344,ils,50,13013084,13013084,status
1780561569.388073,71.2921371459961,ils,52,13013103,13013103,new_best
1780561572.1100516,74.01411581039429,ils,54,13013205,13013205,new_best
1780561573.470085,75.37414908409119,ils,55,13013213,13013213,new_best
1780561573.4765286,75.38059306144714,ils,55,13013213,13013213,status
1780561574.8302846,76.7343487739563,ils,56,13013245,13013245,new_best
1780561576.2356238,78.13968849182129,ils,57,13013427,13013427,new_best
1780561578.9565017,80.86056613922119,ils,59,13013446,13013446,new_best
1780561580.320672,82.22473621368408,ils,60,13013498,13013498,new_best
1780561580.327601,82.23166584968567,ils,60,13013498,13013498,status
1780561581.6890116,83.59307599067688,ils,61,13013580,13013580,new_best
1780561583.088673,84.99273753166199,ils,62,13013754,13013754,new_best
1780561584.4539988,86.35806322097778,ils,63,13013757,13013757,new_best
1780561585.8132663,87.71733045578003,ils,64,13013791,13013791,new_best
1780561587.1715462,89.07561039924622,ils,65,13013805,13013805,new_best
1780561587.1776564,89.08172082901001,ils,65,13013805,13013805,status
1780561588.5367255,90.44078969955444,ils,66,13013838,13013838,new_best
1780561589.8986776,91.80274200439453,ils,67,13013860,13013860,new_best
1780561592.623135,94.52719950675964,ils,69,13013920,13013920,new_best
1780561593.9850252,95.88908982276917,ils,70,13013924,13013924,new_best
1780561593.9914343,95.89549851417542,ils,70,13013924,13013924,status
1780561600.795228,102.69929242134094,ils,75,13013915,13013924,status
1780561607.5758395,109.47990393638611,ils,80,13013882,13013924,status
1780561614.369433,116.27349781990051,ils,85,13013803,13013924,status
1780561621.1457999,123.04986476898193,ils,90,13013853,13013924,status
1780561627.94172,129.84578442573547,ils,95,13013816,13013924,status
1780561629.3013973,131.20546174049377,ils,96,13013931,13013931,new_best
1780561630.6623507,132.56641483306885,ils,97,13013975,13013975,new_best
1780561634.7359478,136.6400125026703,ils,100,13013705,13013975,status
1780561641.5114124,143.4154770374298,ils,105,13013847,13013975,status
1780561648.292231,150.19629549980164,ils,110,13013897,13013975,status
1780561655.0789752,156.98303961753845,ils,115,13013858,13013975,status
1780561661.875063,163.779128074646,ils,120,13013743,13013975,status
1780561668.6668935,170.5709583759308,ils,125,13013833,13013975,status
1780561675.4359527,177.340017080307,ils,130,13013830,13013975,status
1780561682.2163842,184.12044835090637,ils,135,13013830,13013975,status
1780561683.8823326,185.78639674186707,restart,1,13013922,13013975,restart
1780561690.65959,192.56365394592285,ils,140,13013972,13013975,status
1780561697.4448545,199.34891891479492,ils,145,13013796,13013975,status
1780561704.22215,206.12621426582336,ils,150,13013917,13013975,status
1780561711.0011027,212.90516710281372,ils,155,13013899,13013975,status
1780561717.776019,219.6800835132599,ils,160,13013783,13013975,status
1780561724.5568292,226.46089363098145,ils,165,13013559,13013975,status
1780561731.3391383,233.24320268630981,ils,170,13013594,13013975,status
1780561738.1298044,240.03386855125427,ils,175,13013900,13013975,status
1780561744.9017916,246.80585598945618,ils,180,13013960,13013975,status
1780561751.6878388,253.59190320968628,ils,185,13013748,13013975,status
1780561767.6933546,269.59741854667664,restart,2,12985509,13013975,restart
1780561769.0964322,271.0004963874817,ils,190,12991169,13013975,status
1780561776.0398097,277.94387435913086,ils,195,13006457,13013975,status
1780561782.8811648,284.7852289676666,ils,200,13008428,13013975,status
