timestamp,elapsed_s,phase,round,current_score,best_score,event
1780565210.2071793,17.731231689453125,construction,0,60713936,60713936,initial
1780565210.21156,0.004360198974609375,initial_ls,0,60713936,60713936,skipped
1780565211.9016964,1.6944963932037354,ils,1,60961958,60961958,new_best
1780565218.7502437,8.543043375015259,ils,5,60961958,60961958,status
1780565227.2117777,17.00457787513733,ils,10,60961958,60961958,status
1780565228.9576094,18.75040888786316,restart,1,59852289,60961958,restart
1780565240.0816634,29.87446403503418,ils,15,60605984,60961958,status
1780565263.5011184,53.29391813278198,restart,2,60961958,60961958,restart
1780565266.9233487,56.71614909172058,ils,20,60961958,60961958,status
1780565275.406092,65.19889235496521,ils,25,60961958,60961958,status
1780565295.4693427,85.26214218139648,restart,3,60961958,60961958,restart
1780565300.5707724,90.36357283592224,ils,30,60961958,60961958,status
1780565308.9412065,98.73400688171387,ils,35,60961958,60961958,status
1780565312.4712636,102.2640631198883,restart,4,60961958,60961958,restart
1780565319.1784353,108.97123575210571,ils,40,60961958,60961958,status
1780565327.8149111,117.60771131515503,ils,45,60961958,60961958,status
1780565344.526273,134.3190724849701,restart,5,60961958,60961958,restart
1780565352.807549,142.60034918785095,ils,50,60961958,60961958,status
1780565377.8727832,167.66558289527893,restart,6,60961958,60961958,restart
1780565379.5802002,169.3730001449585,ils,55,60961958,60961958,status
1780565388.246672,178.03947234153748,ils,60,60961958,60961958,status
1780565395.0019915,184.79479098320007,restart,7,60961958,60961958,restart
1780565398.3675435,188.16034364700317,ils,65,60961958,60961958,status
1780565406.8512192,196.6440191268921,ils,70,60961958,60961958,status
1780565426.9869318,216.77973127365112,restart,8,60713936,60961958,restart
1780565432.127552,221.92035222053528,ils,75,60961958,60961958,status
1780565440.6655636,230.4583637714386,ils,80,60961958,60961958,status
1780565445.7694175,235.56221723556519,restart,9,60961958,60961958,restart
1780565450.8484452,240.64124536514282,ils,85,60961958,60961958,status
1780565459.2630486,249.0558488368988,ils,90,60961958,60961958,status
1780565477.6438315,267.43663120269775,restart,10,60961958,60961958,restart
1780565484.4520466,274.2448465824127,ils,95,60961958,60961958,status
1780565492.9176176,282.71041774749756,ils,100,60961958,60961958,status
1780565509.154837,298.9476363658905,restart,11,60961958,60961958,restart
1780565517.6773837,307.4701838493347,ils,105,60961958,60961958,status
1780565542.1516507,331.9444501399994,restart,12,60961958,60961958,restart
1780565543.8413503,333.6341507434845,ils,110,60961958,60961958,status
1780565552.462364,342.2551643848419,ils,115,60961958,60961958,status
1780565559.3280292,349.12082862854004,restart,13,59198910,60961958,restart
1780565564.004045,353.7968454360962,ils,120,60213917,60961958,status
1780565570.511375,360.3041744232178,restart,14,60961958,60961958,restart
1780565575.5232294,365.3160297870636,ils,125,60961958,60961958,status
1780565584.140553,373.9333531856537,ils,130,60961958,60961958,status
1780565603.202227,392.9950268268585,restart,15,60961958,60961958,restart
1780565610.2958329,400.0886332988739,ils,135,60961958,60961958,status
1780565618.9009027,408.6937029361725,ils,140,60961958,60961958,status
1780565627.5172467,417.31004643440247,restart,16,60961958,60961958,restart
1780565629.2283623,419.0211627483368,ils,145,60961958,60961958,status
1780565637.8859527,427.67875385284424,ils,150,60961958,60961958,status
1780565660.2513616,450.0441610813141,restart,17,60961958,60961958,restart
1780565663.7125697,453.5053696632385,ils,155,60961958,60961958,status
1780565672.2500463,462.0428464412689,ils,160,60961958,60961958,status
1780565677.4114907,467.20429015159607,restart,18,60961958,60961958,restart
1780565682.574966,472.3677659034729,ils,165,60961958,60961958,status
1780565691.0364141,480.8292148113251,ils,170,60961958,60961958,status
1780565694.6262925,484.41909193992615,restart,19,60961958,60961958,restart
1780565701.4430919,491.2358920574188,ils,175,60961958,60961958,status
1780565709.8907025,499.68350315093994,ils,180,60961958,60961958,status
1780565727.2357984,517.0285980701447,restart,20,60961958,60961958,restart
1780565735.876094,525.6688945293427,ils,185,60961958,60961958,status
1780565756.5961597,546.3889594078064,restart,21,60961958,60961958,restart
1780565758.327831,548.1206312179565,ils,190,60961958,60961958,status
1780565766.819621,556.6124212741852,ils,195,60961958,60961958,status
1780565773.642237,563.4350366592407,restart,22,60961958,60961958,restart
1780565777.098373,566.8911736011505,ils,200,60961958,60961958,status
1780565785.5392487,575.3320488929749,ils,205,60961958,60961958,status
1780565790.8079045,580.6007041931152,restart,23,60961958,60961958,restart
1780565795.904946,585.697746515274,ils,210,60961958,60961958,status
1780565802.4031954,592.1959958076477,ils,215,60961958,60961958,status
1780565805.2953827,595.0881822109222,restart,24,60454386,60961958,restart
1780565809.3486402,599.1414396762848,restart,25,60961958,60961958,restart
1780565809.8680408,599.6608409881592,ils,220,60961958,60961958,status
1780565810.413231,600.2060282230377,final,221,60961958,60961958,done_round_1
