status,algorithm,run_label,variant,component,omitted_operator,instance,dataset,seed,param_set,total_budget_s,time_limit_s,init_max_time_s,initial_score,final_score,upper_bound,gap_to_bound_pct,improvement_pct,elapsed_s,output_path,log_csv,operator_stats_csv,git_commit,git_dirty,python_version,platform,error
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,612.051937,output/component_ablation_no_full/ILS_iRace/no_accept/seed_023/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.206850,output/component_ablation_no_full/ILS_iRace/no_restart/seed_034/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.667366,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_034/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,13.002362,output/component_ablation_no_full/ILS_iRace/ls_only/seed_045/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.528354,output/component_ablation_no_full/ILS_iRace/no_accept/seed_034/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,13.078189,output/component_ablation_no_full/ILS_iRace/ls_only/seed_056/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.239272,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_045/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.753229,output/component_ablation_no_full/ILS_iRace/no_restart/seed_045/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.124868,output/component_ablation_no_full/ILS_iRace/no_accept/seed_045/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,9.956514,output/component_ablation_no_full/ILS_iRace/ls_only/seed_067/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.932893,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_056/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.742679,output/component_ablation_no_full/ILS_iRace/no_restart/seed_056/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.733715,output/component_ablation_no_full/ILS_iRace/no_accept/seed_056/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,12.921790,output/component_ablation_no_full/ILS_iRace/ls_only/seed_078/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.566902,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_067/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.022461,output/component_ablation_no_full/ILS_iRace/no_restart/seed_067/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.079719,output/component_ablation_no_full/ILS_iRace/no_accept/seed_067/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,12.792124,output/component_ablation_no_full/ILS_iRace/ls_only/seed_089/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.734362,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_078/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.838273,output/component_ablation_no_full/ILS_iRace/no_restart/seed_078/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,611.738324,output/component_ablation_no_full/ILS_iRace/no_accept/seed_078/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,13.110041,output/component_ablation_no_full/ILS_iRace/ls_only/seed_100/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_perturb,no_perturb,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.107612,output/component_ablation_no_full/ILS_iRace/no_perturb/seed_089/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_restart,no_restart,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,609.222265,output/component_ablation_no_full/ILS_iRace/no_restart/seed_089/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,ls_only,ls_only,variant_ablation,,input/synthetic/synthetic_10.txt,synthetic,1,irace_final,720.000000,600.000000,120.000000,17463,17463,51834,66.309758,0.000000,8.231885,output/component_ablation_no_full/ILS_iRace/ls_only/seed_001/input/synthetic/synthetic_10.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,no_accept,no_accept,variant_ablation,,input/synthetic/synthetic_5.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,28639,28639,28639,0.000000,0.000000,612.082914,output/component_ablation_no_full/ILS_iRace/no_accept/seed_089/input/synthetic/synthetic_5.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
