timestamp,elapsed_s,phase,round,current_score,best_score,event
1780566433.036302,14.203242063522339,construction,0,5039450,5039450,initial
1780566433.054381,0.018059968948364258,initial_ls,0,5039450,5039450,skipped
1780566434.7731335,1.7368123531341553,ils,2,5041855,5041855,new_best
1780566435.5660455,2.529724359512329,ils,3,5042700,5042700,new_best
1780566441.0583782,8.022057056427002,ils,4,5068830,5068830,new_best
1780566446.6475136,13.611192464828491,ils,5,5073185,5073185,new_best
1780566446.9233158,13.8869948387146,ils,5,5073185,5073185,status
1780566452.3998666,19.363545417785645,ils,6,5075915,5075915,new_best
1780566453.613071,20.576749801635742,ils,7,5078255,5078255,new_best
1780566454.5158508,21.47952961921692,ils,8,5079035,5079035,new_best
1780566455.2700717,22.233750581741333,ils,9,5079685,5079685,new_best
1780566460.7693973,27.733076333999634,ils,10,5079685,5079685,status
1780566477.1534545,44.1171338558197,ils,13,5080855,5080855,new_best
1780566482.3340213,49.29770016670227,ils,14,5081960,5081960,new_best
1780566483.1750462,50.13872528076172,ils,15,5083000,5083000,new_best
1780566483.217081,50.1807599067688,ils,15,5083000,5083000,status
1780566483.9733114,50.93699073791504,ils,16,5083715,5083715,new_best
1780566500.755019,67.71869826316833,ils,20,5084365,5084365,new_best
1780566500.7937922,67.7574713230133,ils,20,5084365,5084365,status
1780566501.628484,68.59216332435608,ils,21,5084625,5084625,new_best
1780566508.3928244,75.35650324821472,ils,23,5084690,5084690,new_best
1780566514.8169348,81.78061413764954,ils,25,5084755,5084755,new_best
1780566514.8609433,81.82462215423584,ils,25,5084755,5084755,status
1780566521.0748703,88.0385491847992,ils,27,5084820,5084820,new_best
1780566527.498362,94.4620406627655,ils,29,5084885,5084885,new_best
1780566533.1730878,100.1367666721344,ils,30,5084885,5084885,status
1780566538.2042136,105.16789245605469,ils,31,5085275,5085275,new_best
1780566543.7125494,110.67622876167297,ils,32,5085730,5085730,new_best
1780566544.4920573,111.45573592185974,ils,33,5086380,5086380,new_best
1780566550.1060102,117.06968927383423,ils,34,5087030,5087030,new_best
1780566555.8382773,122.80195617675781,ils,35,5087355,5087355,new_best
1780566555.8847156,122.84839463233948,ils,35,5087355,5087355,status
1780566556.6798975,123.6435763835907,ils,36,5087485,5087485,new_best
1780566563.4899993,130.45367813110352,ils,39,5087550,5087550,new_best
1780566569.0513697,136.01504921913147,ils,40,5087550,5087550,status
1780566590.828975,157.79265451431274,ils,45,5087550,5087550,status
1780566607.8804874,174.84416556358337,restart,1,5087550,5087550,restart
1780566613.9049544,180.86863350868225,ils,50,5087615,5087615,new_best
1780566613.9441943,180.90787315368652,ils,50,5087615,5087615,status
1780566631.3112528,198.27493143081665,ils,55,5087615,5087615,status
1780566652.9782944,219.94197249412537,restart,2,5087615,5087615,restart
1780566658.3363812,225.30006003379822,ils,60,5087615,5087615,status
1780566663.7501788,230.71385788917542,ils,61,5087745,5087745,new_best
1780566669.3229265,236.28660559654236,ils,62,5087810,5087810,new_best
1780566674.4811537,241.44483256340027,ils,63,5087875,5087875,new_best
1780566680.1179698,247.08164858818054,ils,64,5088070,5088070,new_best
1780566685.47531,252.43898963928223,ils,65,5088265,5088265,new_best
1780566685.5148387,252.47851848602295,ils,65,5088265,5088265,status
1780566690.8127475,257.7764263153076,ils,66,5088395,5088395,new_best
1780566691.6717274,258.6354064941406,ils,67,5089370,5089370,new_best
1780566703.7183306,270.68200945854187,ils,70,5089500,5089500,new_best
1780566703.768101,270.7317805290222,ils,70,5089500,5089500,status
1780566709.9988778,276.96255683898926,ils,72,5089565,5089565,new_best
1780566721.4314332,288.3951120376587,ils,75,5089565,5089565,status
1780566734.9695876,301.93326711654663,ils,80,5089565,5089565,status
1780566754.9720469,321.93572521209717,restart,3,5041855,5089565,restart
1780566761.67676,328.6404390335083,ils,83,5089825,5089825,new_best
1780566772.3651812,339.32886004447937,ils,85,5089825,5089825,status
1780566793.909413,360.8730924129486,ils,89,5090020,5090020,new_best
1780566799.3945367,366.358216047287,ils,90,5090020,5090020,status
1780566825.9180512,392.8817307949066,ils,95,5090020,5090020,status
1780566826.617961,393.5816400051117,ils,96,5090150,5090150,new_best
1780566832.0979273,399.0616064071655,ils,97,5090215,5090215,new_best
1780566837.6285715,404.59225058555603,ils,98,5090345,5090345,new_best
1780566843.1855836,410.1492624282837,ils,99,5090475,5090475,new_best
1780566848.3538525,415.31753182411194,ils,100,5090475,5090475,status
1780566849.146714,416.1103928089142,ils,101,5091255,5091255,new_best
1780566854.629006,421.5926847457886,ils,102,5091645,5091645,new_best
1780566855.494838,422.4585168361664,ils,103,5091710,5091710,new_best
1780566865.7904065,432.7540853023529,ils,105,5091710,5091710,status
1780566887.7021453,454.665824174881,ils,110,5091710,5091710,status
1780566903.350432,470.3141100406647,restart,4,5038865,5091710,restart
1780566910.7802677,477.7439465522766,ils,115,5042310,5091710,status
1780566923.0519118,490.0155909061432,ils,119,5092100,5092100,new_best
1780566928.183623,495.1473021507263,ils,120,5092100,5092100,status
1780566954.4006448,521.3643238544464,ils,125,5092100,5092100,status
1780566965.949385,532.9130640029907,ils,128,5092230,5092230,new_best
1780566976.840968,543.8046469688416,ils,130,5092230,5092230,status
1780566977.5670304,544.5307092666626,ils,131,5092295,5092295,new_best
1780566994.0877032,561.0513825416565,ils,135,5092295,5092295,status
1780567022.167579,589.1312577724457,ils,140,5092295,5092295,status
1780567028.4144707,595.3781490325928,restart,5,5029505,5092295,restart
1780567033.9020922,600.8657686710358,final,141,5092295,5092295,done_round_131
