timestamp,elapsed_s,phase,round,current_score,best_score,event
1780562718.1452527,13.866397380828857,construction,0,20368337,20368337,initial
1780562718.1592052,0.013931751251220703,initial_ls,0,20368337,20368337,skipped
1780562719.237704,1.0924303531646729,ils,1,20369725,20369725,new_best
1780562720.3499615,2.20468807220459,ils,2,20401227,20401227,new_best
1780562721.3837836,3.2385101318359375,ils,3,20406811,20406811,new_best
1780562722.4895208,4.344247341156006,ils,4,20424266,20424266,new_best
1780562723.5153832,5.37010931968689,ils,5,20424922,20424922,new_best
1780562723.5240135,5.378739595413208,ils,5,20424922,20424922,status
1780562724.529014,6.383740186691284,ils,6,20429797,20429797,new_best
1780562725.5335364,7.388262987136841,ils,7,20435349,20435349,new_best
1780562726.532323,8.387049198150635,ils,8,20436387,20436387,new_best
1780562727.5336041,9.388330698013306,ils,9,20436434,20436434,new_best
1780562728.639757,10.494483232498169,ils,10,20441011,20441011,new_best
1780562728.6500115,10.504737854003906,ils,10,20441011,20441011,status
1780562729.6378155,11.492542028427124,ils,11,20456475,20456475,new_best
1780562730.6692502,12.523976564407349,ils,12,20458056,20458056,new_best
1780562731.7697098,13.624436140060425,ils,13,20470791,20470791,new_best
1780562732.8223414,14.677067995071411,ils,14,20471463,20471463,new_best
1780562733.8596194,15.714345693588257,ils,15,20471600,20471600,new_best
1780562733.8699708,15.72469687461853,ils,15,20471600,20471600,status
1780562734.9609005,16.815626859664917,ils,16,20471710,20471710,new_best
1780562738.025193,19.87991976737976,ils,19,20473424,20473424,new_best
1780562739.0268466,20.88157367706299,ils,20,20484779,20484779,new_best
1780562739.0368676,20.891594409942627,ils,20,20484779,20484779,status
1780562740.0590205,21.91374659538269,ils,21,20484791,20484791,new_best
1780562741.0612428,22.915969133377075,ils,22,20484966,20484966,new_best
1780562742.0630946,23.917820930480957,ils,23,20487634,20487634,new_best
1780562743.0620372,24.91676354408264,ils,24,20487962,20487962,new_best
1780562744.059259,25.91398572921753,ils,25,20494016,20494016,new_best
1780562744.0697663,25.924492835998535,ils,25,20494016,20494016,status
1780562745.087975,26.94270133972168,ils,26,20494116,20494116,new_best
