status,algorithm,run_label,variant,component,omitted_operator,instance,dataset,seed,param_set,total_budget_s,time_limit_s,init_max_time_s,initial_score,final_score,upper_bound,gap_to_bound_pct,improvement_pct,elapsed_s,output_path,log_csv,operator_stats_csv,git_commit,git_dirty,python_version,platform,error
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_3.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,699047,699261,12325659,94.326786,0.030613,611.334787,output/experiments_full/ILS_iRace/full/seed_089/input/synthetic/synthetic_3.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_4.txt,synthetic,1,irace_final,720.000000,600.000000,120.000000,31581,31581,31581,0.000000,0.000000,611.133811,output/experiments_full/ILS_iRace/full/seed_001/input/synthetic/synthetic_4.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_4.txt,synthetic,12,irace_final,720.000000,600.000000,120.000000,31581,31581,31581,0.000000,0.000000,609.020114,output/experiments_full/ILS_iRace/full/seed_012/input/synthetic/synthetic_4.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_4.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,31581,31581,31581,0.000000,0.000000,611.157875,output/experiments_full/ILS_iRace/full/seed_023/input/synthetic/synthetic_4.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_4.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,31581,31581,31581,0.000000,0.000000,610.816801,output/experiments_full/ILS_iRace/full/seed_034/input/synthetic/synthetic_4.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_4.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,31581,31581,31581,0.000000,0.000000,609.030434,output/experiments_full/ILS_iRace/full/seed_045/input/synthetic/synthetic_4.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_4.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,31581,31581,31581,0.000000,0.000000,611.525156,output/experiments_full/ILS_iRace/full/seed_056/input/synthetic/synthetic_4.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_4.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,31581,31581,31581,0.000000,0.000000,608.606167,output/experiments_full/ILS_iRace/full/seed_078/input/synthetic/synthetic_4.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_4.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,31581,31581,31581,0.000000,0.000000,611.180772,output/experiments_full/ILS_iRace/full/seed_067/input/synthetic/synthetic_4.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_4.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,31581,31581,31581,0.000000,0.000000,608.894207,output/experiments_full/ILS_iRace/full/seed_089/input/synthetic/synthetic_4.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_4.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,31581,31581,31581,0.000000,0.000000,611.118921,output/experiments_full/ILS_iRace/full/seed_100/input/synthetic/synthetic_4.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_6.txt,synthetic,1,irace_final,720.000000,600.000000,120.000000,82908,82908,82908,0.000000,0.000000,611.063759,output/experiments_full/ILS_iRace/full/seed_001/input/synthetic/synthetic_6.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_6.txt,synthetic,12,irace_final,720.000000,600.000000,120.000000,82908,82908,82908,0.000000,0.000000,610.521968,output/experiments_full/ILS_iRace/full/seed_012/input/synthetic/synthetic_6.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_6.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,82908,82908,82908,0.000000,0.000000,608.890187,output/experiments_full/ILS_iRace/full/seed_023/input/synthetic/synthetic_6.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_6.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,82908,82908,82908,0.000000,0.000000,611.527464,output/experiments_full/ILS_iRace/full/seed_034/input/synthetic/synthetic_6.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
