timestamp,elapsed_s,phase,round,current_score,best_score,event
1780567007.7459388,6.665018320083618,construction,0,5340296,5340296,initial
1780567007.7462428,0.0002865791320800781,initial_ls,0,5340296,5340296,skipped
1780567008.6689003,0.9229440689086914,ils,1,5344220,5344220,new_best
1780567009.6273942,1.8814384937286377,ils,2,5348248,5348248,new_best
1780567012.4330482,4.687092304229736,ils,5,5348248,5348248,status
1780567017.152638,9.406681776046753,ils,10,5342498,5348248,status
1780567021.8711414,14.125185489654541,ils,15,5348248,5348248,status
1780567026.574313,18.828356742858887,ils,20,5348248,5348248,status
1780567038.191325,30.445368766784668,restart,1,5345656,5348248,restart
1780567039.118783,31.37282705307007,ils,25,5345656,5348248,status
1780567043.9021463,36.156190395355225,ils,30,5343950,5348248,status
1780567048.6536658,40.90770983695984,ils,35,5348248,5348248,status
1780567053.4195387,45.673582553863525,ils,40,5348248,5348248,status
1780567058.1882334,50.44227695465088,ils,45,5343950,5348248,status
1780567062.9959116,55.24995541572571,ils,50,5348248,5348248,status
1780567067.7750013,60.02904486656189,ils,55,5348248,5348248,status
1780567079.5155604,71.76960396766663,restart,2,5345656,5348248,restart
1780567080.480298,72.73434162139893,ils,60,5345656,5348248,status
1780567085.17942,77.43346381187439,ils,65,5348248,5348248,status
1780567090.0114985,82.26554226875305,ils,70,5343950,5348248,status
1780567094.8219848,87.07602858543396,ils,75,5348248,5348248,status
1780567099.5569487,91.81099247932434,ils,80,5343950,5348248,status
1780567104.3279626,96.58200669288635,ils,85,5348248,5348248,status
1780567109.1119995,101.36604356765747,ils,90,5348248,5348248,status
1780567113.8668063,106.12085032463074,ils,95,5345656,5348248,status
1780567118.7048008,110.95884466171265,ils,100,5348248,5348248,status
1780567123.4940343,115.74807834625244,ils,105,5348248,5348248,status
1780567128.2730577,120.52710199356079,ils,110,5343950,5348248,status
1780567133.002426,125.25646996498108,ils,115,5348248,5348248,status
1780567137.745433,129.99947690963745,ils,120,5348248,5348248,status
1780567142.5110598,134.76510381698608,ils,125,5348248,5348248,status
1780567147.2307768,139.48482060432434,ils,130,5342498,5348248,status
1780567152.0218093,144.27585315704346,ils,135,5348248,5348248,status
1780567156.817509,149.0715527534485,ils,140,5345656,5348248,status
1780567161.613847,153.86789107322693,ils,145,5348248,5348248,status
1780567166.4245017,158.67854571342468,ils,150,5348248,5348248,status
1780567171.2183638,163.472407579422,ils,155,5348248,5348248,status
1780567176.022275,168.27631855010986,ils,160,5343950,5348248,status
1780567180.815023,173.06906700134277,ils,165,5348248,5348248,status
1780567185.5818505,177.8358941078186,ils,170,5348248,5348248,status
1780567189.6424098,181.89645338058472,restart,3,5340296,5348248,restart
1780567191.5317447,183.78578853607178,ils,175,5345656,5348248,status
1780567196.3194802,188.5735239982605,ils,180,5348248,5348248,status
1780567201.1154091,193.36945271492004,ils,185,5348248,5348248,status
1780567205.863015,198.1170585155487,ils,190,5348248,5348248,status
1780567210.6435788,202.8976228237152,ils,195,5336562,5348248,status
1780567215.3475308,207.6015748977661,ils,200,5348248,5348248,status
1780567220.1741786,212.42822241783142,ils,205,5342498,5348248,status
1780567228.528524,220.78256750106812,restart,4,5344220,5348248,restart
1780567233.2664957,225.52053952217102,ils,210,5348248,5348248,status
1780567238.0544748,230.30851864814758,ils,215,5348248,5348248,status
1780567242.8228447,235.0768883228302,ils,220,5348248,5348248,status
1780567245.8910158,238.1450595855713,restart,5,5348248,5348248,restart
1780567248.78928,241.04332375526428,ils,225,5348248,5348248,status
1780567253.5900702,245.84411454200745,ils,230,5348248,5348248,status
1780567257.6797526,249.93379616737366,restart,6,5330120,5348248,restart
1780567259.569396,251.82343983650208,ils,235,5330120,5348248,status
1780567261.74751,254.00155353546143,restart,7,5348248,5348248,restart
1780567265.544868,257.79891204833984,ils,240,5348248,5348248,status
1780567270.334244,262.5882878303528,ils,245,5348248,5348248,status
1780567274.3768861,266.63092970848083,restart,8,5348248,5348248,restart
1780567276.3017347,268.55577850341797,ils,250,5348248,5348248,status
1780567280.9925683,273.24661207199097,ils,255,5348248,5348248,status
1780567290.9627779,283.2168216705322,restart,9,5348248,5348248,restart
1780567293.829395,286.083438873291,ils,260,5348248,5348248,status
1780567298.597562,290.8516058921814,ils,265,5348248,5348248,status
1780567309.4925833,301.74662709236145,restart,10,5345656,5348248,restart
1780567311.4328227,303.6868667602539,ils,270,5334908,5348248,status
1780567316.28986,308.54390382766724,ils,275,5348248,5348248,status
1780567321.0813756,313.33541917800903,ils,280,5348248,5348248,status
1780567325.8501172,318.1041612625122,ils,285,5348248,5348248,status
1780567330.6284244,322.8824682235718,ils,290,5348248,5348248,status
1780567335.7615855,328.01562905311584,restart,11,5348248,5348248,restart
1780567336.722547,328.97659063339233,ils,295,5342498,5348248,status
1780567341.5038724,333.7579164505005,ils,300,5348248,5348248,status
1780567346.2286527,338.48269629478455,ils,305,5348248,5348248,status
1780567351.1999815,343.45402550697327,restart,12,5348248,5348248,restart
1780567352.1610487,344.4150924682617,ils,310,5348248,5348248,status
1780567356.9548826,349.2089264392853,ils,315,5348248,5348248,status
1780567360.984894,353.23893761634827,restart,13,5348248,5348248,restart
1780567362.91359,355.1676335334778,ils,320,5348248,5348248,status
1780567367.7325957,359.9866392612457,ils,325,5348248,5348248,status
1780567372.4629095,364.7169532775879,ils,330,5348248,5348248,status
1780567375.5759263,367.8299698829651,restart,14,5348248,5348248,restart
1780567378.4438639,370.6979076862335,ils,335,5348248,5348248,status
1780567383.2699714,375.52401518821716,ils,340,5348248,5348248,status
1780567388.1067643,380.36080861091614,ils,345,5348248,5348248,status
1780567393.124985,385.3790285587311,restart,15,5345656,5348248,restart
1780567394.0542514,386.3082950115204,ils,350,5345656,5348248,status
1780567398.7959647,391.0500087738037,ils,355,5348248,5348248,status
1780567403.4921176,395.7461619377136,ils,360,5345656,5348248,status
1780567404.7006042,396.9546477794647,restart,16,5348248,5348248,restart
1780567409.4899573,401.7440011501312,ils,365,5348248,5348248,status
1780567414.550674,406.80471754074097,restart,17,5348248,5348248,restart
1780567415.5124736,407.766517162323,ils,370,5348248,5348248,status
1780567420.1956472,412.44969153404236,ils,375,5348248,5348248,status
1780567424.3076603,416.5617039203644,restart,18,5323174,5348248,restart
1780567426.2337728,418.48781633377075,ils,380,5323174,5348248,status
1780567428.4085424,420.6625859737396,restart,19,5348248,5348248,restart
1780567432.2351227,424.4891667366028,ils,385,5348248,5348248,status
1780567437.0225263,429.2765703201294,ils,390,5348248,5348248,status
1780567445.194683,437.44872665405273,restart,20,5340296,5348248,restart
1780567449.9406786,442.1947228908539,ils,395,5345656,5348248,status
1780567454.7504709,447.0045144557953,ils,400,5345656,5348248,status
1780567459.4697068,451.7237505912781,ils,405,5348248,5348248,status
1780567464.2324958,456.48653960227966,ils,410,5348248,5348248,status
1780567465.4418526,457.6958966255188,restart,21,5348248,5348248,restart
1780567470.1681385,462.42218255996704,ils,415,5348248,5348248,status
1780567481.997257,474.2513008117676,restart,22,5345656,5348248,restart
1780567482.9374304,475.19147419929504,ils,420,5345656,5348248,status
1780567487.6957169,479.9497606754303,ils,425,5345656,5348248,status
1780567492.450314,484.70435762405396,ils,430,5345656,5348248,status
1780567497.2685814,489.522625207901,ils,435,5348248,5348248,status
1780567502.027839,494.28188252449036,ils,440,5348248,5348248,status
1780567512.1609366,504.41498017311096,restart,23,5340296,5348248,restart
1780567515.0568109,507.31085538864136,ils,445,5339906,5348248,status
1780567519.759022,512.0130660533905,ils,450,5345656,5348248,status
1780567524.4698012,516.7238450050354,ils,455,5348248,5348248,status
1780567529.2314405,521.4854843616486,ils,460,5348248,5348248,status
1780567531.409054,523.6630976200104,restart,24,5348248,5348248,restart
1780567535.2228487,527.4768922328949,ils,465,5342498,5348248,status
1780567539.9698725,532.223916053772,ils,470,5348248,5348248,status
1780567544.7258987,536.9799423217773,ils,475,5348248,5348248,status
1780567549.5111194,541.7651634216309,ils,480,5348248,5348248,status
1780567558.9375978,551.1916415691376,restart,25,5345656,5348248,restart
1780567561.8088615,554.0629053115845,ils,485,5345656,5348248,status
1780567566.4786475,558.7326912879944,ils,490,5345656,5348248,status
1780567568.690301,560.9443445205688,restart,26,5317960,5348248,restart
1780567572.557367,564.8114109039307,ils,495,5323174,5348248,status
1780567574.777121,567.0311646461487,restart,27,5344220,5348248,restart
1780567578.5892227,570.843266248703,ils,500,5344220,5348248,status
1780567583.360456,575.6144995689392,ils,505,5348248,5348248,status
1780567588.080236,580.3342795372009,ils,510,5348248,5348248,status
1780567590.3090742,582.5631177425385,restart,28,5226389,5348248,restart
1780567594.3622205,586.6162641048431,restart,29,5348248,5348248,restart
1780567595.2860937,587.5401377677917,ils,515,5348248,5348248,status
