timestamp,elapsed_s,phase,round,current_score,best_score,event
1780565202.7069647,11.100885391235352,construction,0,5222608,5222608,initial
1780565202.7078028,0.0008175373077392578,initial_ls,0,5222608,5222608,skipped
1780565203.6815689,0.9745838642120361,ils,1,5225756,5225756,new_best
1780565204.6344304,1.927445888519287,ils,2,5226539,5226539,new_best
1780565205.614371,2.907386541366577,ils,3,5229722,5229722,new_best
1780565206.603347,3.896361827850342,ils,4,5231935,5231935,new_best
1780565207.5522943,4.845309019088745,ils,5,5232020,5232020,new_best
1780565207.555878,4.848892688751221,ils,5,5232020,5232020,status
1780565208.5083203,5.801335334777832,ils,6,5232281,5232281,new_best
1780565209.499418,6.792433023452759,ils,7,5233044,5233044,new_best
1780565210.4916716,7.784686326980591,ils,8,5233286,5233286,new_best
1780565211.4907618,8.783776760101318,ils,9,5233536,5233536,new_best
1780565212.4781723,9.77118730545044,ils,10,5233970,5233970,new_best
1780565212.4825208,9.775535821914673,ils,10,5233970,5233970,status
1780565213.4617434,10.75475811958313,ils,11,5234557,5234557,new_best
1780565214.4200485,11.71306324005127,ils,12,5234574,5234574,new_best
1780565215.3756933,12.668708086013794,ils,13,5235163,5235163,new_best
1780565216.334678,13.627693176269531,ils,14,5235319,5235319,new_best
1780565217.317203,14.610218286514282,ils,15,5235690,5235690,new_best
1780565217.3214788,14.614494323730469,ils,15,5235690,5235690,status
1780565218.2661445,15.559159517288208,ils,16,5235751,5235751,new_best
1780565219.254226,16.54724097251892,ils,17,5235812,5235812,new_best
1780565221.162689,18.45570397377014,ils,19,5235976,5235976,new_best
1780565222.119117,19.412132263183594,ils,20,5235972,5235976,status
1780565223.0730546,20.366069078445435,ils,21,5236115,5236115,new_best
1780565224.062751,21.35576605796814,ils,22,5236360,5236360,new_best
1780565225.055219,22.348234176635742,ils,23,5236369,5236369,new_best
1780565226.0450346,23.33804988861084,ils,24,5236465,5236465,new_best
1780565227.0421124,24.335127115249634,ils,25,5236619,5236619,new_best
1780565227.0468163,24.339831352233887,ils,25,5236619,5236619,status
1780565227.9955645,25.28857970237732,ils,26,5236819,5236819,new_best
1780565228.9475794,26.240594148635864,ils,27,5236824,5236824,new_best
1780565229.950903,27.2439181804657,ils,28,5236895,5236895,new_best
1780565230.9100864,28.20310139656067,ils,29,5236924,5236924,new_best
1780565231.8761804,29.169195652008057,ils,30,5237003,5237003,new_best
1780565231.8807251,29.17374014854431,ils,30,5237003,5237003,status
1780565232.831249,30.124263763427734,ils,31,5237005,5237005,new_best
1780565233.792177,31.08519220352173,ils,32,5237065,5237065,new_best
1780565234.7418942,32.03490948677063,ils,33,5237141,5237141,new_best
1780565235.737455,33.03047013282776,ils,34,5237290,5237290,new_best
1780565236.719127,34.012141942977905,ils,35,5237311,5237311,new_best
1780565236.7233746,34.0163893699646,ils,35,5237311,5237311,status
1780565237.6796217,34.972636699676514,ils,36,5237453,5237453,new_best
1780565238.6348803,35.927895069122314,ils,37,5237544,5237544,new_best
1780565239.62305,36.916064739227295,ils,38,5237652,5237652,new_best
1780565240.5710928,37.86410737037659,ils,39,5237697,5237697,new_best
1780565241.5544868,38.84750151634216,ils,40,5237938,5237938,new_best
1780565241.5586271,38.851642370224,ils,40,5237938,5237938,status
1780565242.505934,39.798949241638184,ils,41,5237997,5237997,new_best
1780565244.4437826,41.73679757118225,ils,43,5238123,5238123,new_best
1780565245.400147,42.693161725997925,ils,44,5238149,5238149,new_best
1780565246.3838992,43.67691421508789,ils,45,5238184,5238184,new_best
1780565246.388609,43.68162417411804,ils,45,5238184,5238184,status
1780565247.3709612,44.663976430892944,ils,46,5238268,5238268,new_best
1780565248.3532014,45.64621615409851,ils,47,5238383,5238383,new_best
1780565249.3135755,46.606590032577515,ils,48,5238416,5238416,new_best
1780565251.2884643,48.5814790725708,ils,50,5238479,5238479,new_best
1780565251.2932005,48.58621549606323,ils,50,5238479,5238479,status
1780565252.2815833,49.57459807395935,ils,51,5238596,5238596,new_best
1780565254.2325487,51.52556347846985,ils,53,5238675,5238675,new_best
1780565255.2222815,52.51529669761658,ils,54,5238682,5238682,new_best
1780565256.2154214,53.50843644142151,ils,55,5238658,5238682,status
1780565257.1646638,54.45767879486084,ils,56,5238735,5238735,new_best
1780565258.1597188,55.452733516693115,ils,57,5238763,5238763,new_best
1780565261.0937023,58.386717081069946,ils,60,5238731,5238763,status
1780565263.005752,60.29876685142517,ils,62,5238766,5238766,new_best
1780565264.0004098,61.29342460632324,ils,63,5238783,5238783,new_best
1780565264.9952312,62.288246631622314,ils,64,5238860,5238860,new_best
1780565265.9793122,63.2723274230957,ils,65,5238872,5238872,new_best
1780565265.9841018,63.277117013931274,ils,65,5238872,5238872,status
