status,algorithm,run_label,variant,component,omitted_operator,instance,dataset,seed,param_set,total_budget_s,time_limit_s,init_max_time_s,initial_score,final_score,upper_bound,gap_to_bound_pct,improvement_pct,elapsed_s,output_path,log_csv,operator_stats_csv,git_commit,git_dirty,python_version,platform,error
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_20.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,29666098,29691766,31034336,4.326079,0.086523,673.808603,output/convergence/ILS_iRace/full/seed_034/input/synthetic/synthetic_20.txt,logs/convergence/ILS_iRace/full/seed_034/input/synthetic/synthetic_20.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_20.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,29666098,29697900,31034336,4.306314,0.107200,673.279024,output/convergence/ILS_iRace/full/seed_056/input/synthetic/synthetic_20.txt,logs/convergence/ILS_iRace/full/seed_056/input/synthetic/synthetic_20.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_60.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,18662994,18667716,33626312,44.484795,0.025301,704.477381,output/convergence/ILS_iRace/full/seed_100/input/synthetic/synthetic_60.txt,logs/convergence/ILS_iRace/full/seed_100/input/synthetic/synthetic_60.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_60.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,18662994,18673105,33626312,44.468769,0.054177,710.700576,output/convergence/ILS_iRace/full/seed_089/input/synthetic/synthetic_60.txt,logs/convergence/ILS_iRace/full/seed_089/input/synthetic/synthetic_60.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_060x_012t.txt,seed_based,1,irace_final,720.000000,600.000000,120.000000,12973556,13013013,18615160,30.094541,0.304134,609.566058,output/convergence/ILS_iRace/full/seed_001/input/seed_based/ce_060x_012t.txt,logs/convergence/ILS_iRace/full/seed_001/input/seed_based/ce_060x_012t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_060x_012t.txt,seed_based,12,irace_final,720.000000,600.000000,120.000000,12973556,13014028,18615160,30.089089,0.311958,609.773806,output/convergence/ILS_iRace/full/seed_012/input/seed_based/ce_060x_012t.txt,logs/convergence/ILS_iRace/full/seed_012/input/seed_based/ce_060x_012t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_060x_012t.txt,seed_based,23,irace_final,720.000000,600.000000,120.000000,12973556,13014187,18615160,30.088235,0.313183,609.938123,output/convergence/ILS_iRace/full/seed_023/input/seed_based/ce_060x_012t.txt,logs/convergence/ILS_iRace/full/seed_023/input/seed_based/ce_060x_012t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_060x_012t.txt,seed_based,34,irace_final,720.000000,600.000000,120.000000,12973556,13013975,18615160,30.089373,0.311549,610.202576,output/convergence/ILS_iRace/full/seed_034/input/seed_based/ce_060x_012t.txt,logs/convergence/ILS_iRace/full/seed_034/input/seed_based/ce_060x_012t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_20.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,29666098,29691226,31034336,4.327819,0.084703,667.045504,output/convergence/ILS_iRace/full/seed_067/input/synthetic/synthetic_20.txt,logs/convergence/ILS_iRace/full/seed_067/input/synthetic/synthetic_20.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_20.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,29667543,29683757,31034336,4.351886,0.054652,665.637365,output/convergence/ILS_iRace/full/seed_100/input/synthetic/synthetic_20.txt,logs/convergence/ILS_iRace/full/seed_100/input/synthetic/synthetic_20.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_20.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,29666098,29695073,31034336,4.315423,0.097670,667.802845,output/convergence/ILS_iRace/full/seed_078/input/synthetic/synthetic_20.txt,logs/convergence/ILS_iRace/full/seed_078/input/synthetic/synthetic_20.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_20.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,29666098,29695561,31034336,4.313851,0.099315,670.146862,output/convergence/ILS_iRace/full/seed_089/input/synthetic/synthetic_20.txt,logs/convergence/ILS_iRace/full/seed_089/input/synthetic/synthetic_20.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_060x_012t.txt,seed_based,45,irace_final,720.000000,600.000000,120.000000,12973556,13013928,18615160,30.089626,0.311187,610.145037,output/convergence/ILS_iRace/full/seed_045/input/seed_based/ce_060x_012t.txt,logs/convergence/ILS_iRace/full/seed_045/input/seed_based/ce_060x_012t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_060x_012t.txt,seed_based,56,irace_final,720.000000,600.000000,120.000000,12973556,13014291,18615160,30.087676,0.313985,610.225858,output/convergence/ILS_iRace/full/seed_056/input/seed_based/ce_060x_012t.txt,logs/convergence/ILS_iRace/full/seed_056/input/seed_based/ce_060x_012t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_060x_012t.txt,seed_based,67,irace_final,720.000000,600.000000,120.000000,12973556,13014173,18615160,30.088310,0.313075,610.346921,output/convergence/ILS_iRace/full/seed_067/input/seed_based/ce_060x_012t.txt,logs/convergence/ILS_iRace/full/seed_067/input/seed_based/ce_060x_012t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_060x_012t.txt,seed_based,78,irace_final,720.000000,600.000000,120.000000,12973556,13014359,18615160,30.087311,0.314509,610.408015,output/convergence/ILS_iRace/full/seed_078/input/seed_based/ce_060x_012t.txt,logs/convergence/ILS_iRace/full/seed_078/input/seed_based/ce_060x_012t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_060x_012t.txt,seed_based,89,irace_final,720.000000,600.000000,120.000000,12973556,13014454,18615160,30.086800,0.315241,610.424009,output/convergence/ILS_iRace/full/seed_089/input/seed_based/ce_060x_012t.txt,logs/convergence/ILS_iRace/full/seed_089/input/seed_based/ce_060x_012t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_060x_012t.txt,seed_based,100,irace_final,720.000000,600.000000,120.000000,12973556,13012902,18615160,30.095138,0.303278,610.562929,output/convergence/ILS_iRace/full/seed_100/input/seed_based/ce_060x_012t.txt,logs/convergence/ILS_iRace/full/seed_100/input/seed_based/ce_060x_012t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_090x_008t.txt,seed_based,1,irace_final,720.000000,600.000000,120.000000,20368337,20672062,28729695,28.046358,1.491162,615.784078,output/convergence/ILS_iRace/full/seed_001/input/seed_based/ce_090x_008t.txt,logs/convergence/ILS_iRace/full/seed_001/input/seed_based/ce_090x_008t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_090x_008t.txt,seed_based,12,irace_final,720.000000,600.000000,120.000000,20368337,20675359,28729695,28.034882,1.507349,615.983719,output/convergence/ILS_iRace/full/seed_012/input/seed_based/ce_090x_008t.txt,logs/convergence/ILS_iRace/full/seed_012/input/seed_based/ce_090x_008t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_090x_008t.txt,seed_based,23,irace_final,720.000000,600.000000,120.000000,20368337,20666746,28729695,28.064861,1.465063,617.442886,output/convergence/ILS_iRace/full/seed_023/input/seed_based/ce_090x_008t.txt,logs/convergence/ILS_iRace/full/seed_023/input/seed_based/ce_090x_008t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_090x_008t.txt,seed_based,34,irace_final,720.000000,600.000000,120.000000,20368337,20685246,28729695,28.000468,1.555890,617.190580,output/convergence/ILS_iRace/full/seed_034/input/seed_based/ce_090x_008t.txt,logs/convergence/ILS_iRace/full/seed_034/input/seed_based/ce_090x_008t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_090x_008t.txt,seed_based,45,irace_final,720.000000,600.000000,120.000000,20368337,20696557,28729695,27.961097,1.611423,616.297661,output/convergence/ILS_iRace/full/seed_045/input/seed_based/ce_090x_008t.txt,logs/convergence/ILS_iRace/full/seed_045/input/seed_based/ce_090x_008t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_090x_008t.txt,seed_based,56,irace_final,720.000000,600.000000,120.000000,20368337,20680819,28729695,28.015877,1.534156,616.093193,output/convergence/ILS_iRace/full/seed_056/input/seed_based/ce_090x_008t.txt,logs/convergence/ILS_iRace/full/seed_056/input/seed_based/ce_090x_008t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_090x_008t.txt,seed_based,67,irace_final,720.000000,600.000000,120.000000,20368337,20691583,28729695,27.978410,1.587002,616.757811,output/convergence/ILS_iRace/full/seed_067/input/seed_based/ce_090x_008t.txt,logs/convergence/ILS_iRace/full/seed_067/input/seed_based/ce_090x_008t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_090x_008t.txt,seed_based,78,irace_final,720.000000,600.000000,120.000000,20368337,20689601,28729695,27.985309,1.577272,616.688149,output/convergence/ILS_iRace/full/seed_078/input/seed_based/ce_090x_008t.txt,logs/convergence/ILS_iRace/full/seed_078/input/seed_based/ce_090x_008t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_090x_008t.txt,seed_based,89,irace_final,720.000000,600.000000,120.000000,20368337,20684223,28729695,28.004029,1.550868,617.120525,output/convergence/ILS_iRace/full/seed_089/input/seed_based/ce_090x_008t.txt,logs/convergence/ILS_iRace/full/seed_089/input/seed_based/ce_090x_008t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/seed_based/ce_090x_008t.txt,seed_based,100,irace_final,720.000000,600.000000,120.000000,20368337,20663448,28729695,28.076341,1.448871,616.202856,output/convergence/ILS_iRace/full/seed_100/input/seed_based/ce_090x_008t.txt,logs/convergence/ILS_iRace/full/seed_100/input/seed_based/ce_090x_008t.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/real_world/B90k_L850_D21.txt,real_world,1,irace_final,720.000000,600.000000,120.000000,828,869,418275,99.792242,4.951691,605.337893,output/convergence/ILS_iRace/full/seed_001/input/real_world/B90k_L850_D21.txt,logs/convergence/ILS_iRace/full/seed_001/input/real_world/B90k_L850_D21.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/real_world/B90k_L850_D21.txt,real_world,12,irace_final,720.000000,600.000000,120.000000,828,869,418275,99.792242,4.951691,605.342520,output/convergence/ILS_iRace/full/seed_012/input/real_world/B90k_L850_D21.txt,logs/convergence/ILS_iRace/full/seed_012/input/real_world/B90k_L850_D21.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/real_world/B90k_L850_D21.txt,real_world,23,irace_final,720.000000,600.000000,120.000000,828,869,418275,99.792242,4.951691,605.351183,output/convergence/ILS_iRace/full/seed_023/input/real_world/B90k_L850_D21.txt,logs/convergence/ILS_iRace/full/seed_023/input/real_world/B90k_L850_D21.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/real_world/B90k_L850_D21.txt,real_world,34,irace_final,720.000000,600.000000,120.000000,828,869,418275,99.792242,4.951691,605.350492,output/convergence/ILS_iRace/full/seed_034/input/real_world/B90k_L850_D21.txt,logs/convergence/ILS_iRace/full/seed_034/input/real_world/B90k_L850_D21.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/real_world/B90k_L850_D21.txt,real_world,45,irace_final,720.000000,600.000000,120.000000,828,869,418275,99.792242,4.951691,605.337711,output/convergence/ILS_iRace/full/seed_045/input/real_world/B90k_L850_D21.txt,logs/convergence/ILS_iRace/full/seed_045/input/real_world/B90k_L850_D21.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/real_world/B90k_L850_D21.txt,real_world,56,irace_final,720.000000,600.000000,120.000000,828,869,418275,99.792242,4.951691,605.326356,output/convergence/ILS_iRace/full/seed_056/input/real_world/B90k_L850_D21.txt,logs/convergence/ILS_iRace/full/seed_056/input/real_world/B90k_L850_D21.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/real_world/B90k_L850_D21.txt,real_world,67,irace_final,720.000000,600.000000,120.000000,828,869,418275,99.792242,4.951691,605.334633,output/convergence/ILS_iRace/full/seed_067/input/real_world/B90k_L850_D21.txt,logs/convergence/ILS_iRace/full/seed_067/input/real_world/B90k_L850_D21.csv,,da27c8e3402deb8a0832aaa211b98a39d670003f,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
